contract_id,vendor_name,contract_value,contract_date,department,procurement_type,location_state,duration_months,classification
IND-CTR-2025-1153,Mazagon Dock Shipbuilders,5803.95,30/5/2025,Indian Air Force,Submarines,Telangana,79,Major
IND-CTR-2023-0794,VEM Technologies,2459.66,1/6/2025,Indian Coast Guard,Satellites,Assam,45,Major
IND-CTR-2024-0058,Taneja Aerospace,83.37,1/6/2025,Indian Coast Guard,IT Services,Telangana,21,Standard
IND-CTR-2024-0270,Walchandnagar Industries,995.52,1/6/2025,ISRO,Helicopters,Assam,51,Major
IND-CTR-2024-0758,Kalyani Strategic Systems,618.24,1/6/2025,DRDO,Vehicles,Haryana,20,Major
IND-CTR-2025-1664,Ananth Technologies,2252.44,2/6/2025,Indian Air Force,Naval Ships,Ladakh,47,Major
IND-CTR-2025-1237,Hindustan Aeronautics Limited (HAL),41.47,3/6/2025,Indian Navy,Drones/UAV,Jammu & Kashmir,15,Small
IND-CTR-2025-1504,Bharat Forge Defence,1385.89,3/6/2025,Ministry of Defence (MoD),Missiles,Odisha,42,Major
IND-CTR-2023-0651,Taneja Aerospace,91.02,4/6/2025,DRDO,Electronics,Mizoram,15,Standard
IND-CTR-2024-0897,Alpha Design Technologies,3945.83,5/6/2025,Indian Navy,Submarines,West Bengal,66,Major
IND-CTR-2025-1274,Tonbo Imaging,1348.72,5/6/2025,Indian Navy,Aircraft,Odisha,34,Major
IND-CTR-2025-1869,Garden Reach Shipbuilders & Engineers,70.38,5/6/2025,Indian Navy,Drones/UAV,Telangana,11,Standard
IND-CTR-2023-0537,Bharat Heavy Electricals Limited (BHEL),2770.41,6/6/2025,Ministry of Home Affairs (CAPF),Satellites,Himachal Pradesh,38,Major
IND-CTR-2025-0490,Alpha Design Technologies,958.92,6/6/2025,Indian Navy,Satellites,Sikkim,69,Major
IND-CTR-2025-0513,Kalyani Strategic Systems,113.8,6/6/2025,Indian Navy,Electronics,Tripura,19,Standard
IND-CTR-2023-1210,Data Patterns,205.09,7/6/2025,Indian Coast Guard,Vehicles,Meghalaya,29,Standard
IND-CTR-2024-1333,Adani Defence & Aerospace,480.02,7/6/2025,Indian Navy,Vehicles,Maharashtra,23,Standard
IND-CTR-2023-1003,IdeaForge,2248.03,8/6/2025,Ministry of Home Affairs (CAPF),Helicopters,Ladakh,37,Major
IND-CTR-2023-1007,Centum Electronics,33.22,8/6/2025,Indian Air Force,Maintenance & MRO,Uttarakhand,15,Small
IND-CTR-2024-1817,DRDO - ADE,18.08,8/6/2025,DRDO,Maintenance & MRO,Madhya Pradesh,19,Small
IND-CTR-2025-1989,Centum Electronics,36.12,9/6/2025,DRDO,Training & Simulation,Punjab,10,Small
IND-CTR-2023-0024,IdeaForge,221.13,10/6/2025,ISRO,Electronics,West Bengal,13,Standard
IND-CTR-2024-1788,Data Patterns,47.84,10/6/2025,Indian Air Force,Communications,Karnataka,25,Small
IND-CTR-2023-1801,Ananth Technologies,59.74,11/6/2025,Indian Air Force,Electronics,Nagaland,16,Standard
IND-CTR-2024-0402,NewSpace Research & Technologies,43.01,11/6/2025,Indian Coast Guard,Electronics,Andhra Pradesh,20,Small
IND-CTR-2024-1461,Walchandnagar Industries,42.99,12/6/2025,ISRO,IT Services,Punjab,28,Small
IND-CTR-2023-1969,DRDO - LRDE,78.47,14/6/2025,Indian Army,Vehicles,Jammu & Kashmir,16,Standard
IND-CTR-2025-0054,Mazagon Dock Shipbuilders,98.64,14/6/2025,Indian Coast Guard,IT Services,Tamil Nadu,16,Standard
IND-CTR-2024-1791,Electronics Corporation of India Limited (ECIL),133.47,15/6/2025,Indian Air Force,Radars,Bihar,40,Standard
IND-CTR-2025-0229,Tata Power SED,12.33,15/6/2025,Ministry of Home Affairs (CAPF),Drones/UAV,Karnataka,12,Small
IND-CTR-2023-0553,Sika Interplant,8.51,17/6/2025,Ministry of Defence (MoD),Maintenance & MRO,Jharkhand,20,Small
IND-CTR-2024-1918,Centum Electronics,20000,17/6/2025,Indian Coast Guard,Submarines,Mizoram,81,Major
IND-CTR-2025-0872,Bharat Electronics Limited (BEL),6000,17/6/2025,Ministry of Home Affairs (CAPF),Satellites,Delhi,27,Major
IND-CTR-2023-0669,Suryadipta Projects,1252.99,19/6/2025,Indian Coast Guard,Helicopters,Haryana,46,Major
IND-CTR-2024-1754,Samtel Avionics,1216.2,19/6/2025,Ministry of Defence (MoD),Aircraft,Delhi,36,Major
IND-CTR-2023-0344,Adani Defence & Aerospace,1606.28,20/6/2025,ISRO,Aircraft,Chhattisgarh,47,Major
IND-CTR-2023-1944,Garden Reach Shipbuilders & Engineers,261.92,20/6/2025,DRDO,Engines,Kerala,19,Standard
IND-CTR-2024-0789,Tata Advanced Systems,285.93,20/6/2025,Indian Air Force,Artillery,Arunachal Pradesh,32,Standard
IND-CTR-2024-0072,Walchandnagar Industries,58.42,21/6/2025,Ministry of Defence (MoD),IT Services,Gujarat,19,Standard
IND-CTR-2024-0099,Ordnance Factory Board,234.87,21/6/2025,Ministry of Defence (MoD),Missiles,Madhya Pradesh,31,Standard
IND-CTR-2025-0660,Mahindra Defence Systems,344.15,21/6/2025,Indian Army,Artillery,Tripura,43,Standard
IND-CTR-2023-0455,Kalyani Strategic Systems,169.67,23/6/2025,DRDO,Artillery,Arunachal Pradesh,25,Standard
IND-CTR-2025-0211,Adani Defence & Aerospace,1380.71,23/6/2025,Ministry of Home Affairs (CAPF),Naval Ships,Karnataka,59,Major
IND-CTR-2025-1233,Aequs Aerospace,1719.31,23/6/2025,Indian Navy,Helicopters,Kerala,56,Major
IND-CTR-2025-1637,Bharat Forge Defence,36.45,23/6/2025,Ministry of Defence (MoD),IT Services,Nagaland,30,Small
IND-CTR-2024-0938,Bharat Forge Defence,43.04,24/6/2025,Indian Navy,Communications,Goa,12,Small
IND-CTR-2025-0252,Tonbo Imaging,537.65,24/6/2025,ISRO,Radars,Karnataka,41,Major
IND-CTR-2025-0531,Data Patterns,78.7,24/6/2025,Indian Navy,IT Services,West Bengal,15,Standard
IND-CTR-2025-0318,Avantel,21.43,25/6/2025,Indian Navy,IT Services,Jammu & Kashmir,26,Small
IND-CTR-2024-0131,Electronics Corporation of India Limited (ECIL),9.41,27/6/2025,DRDO,Drones/UAV,Assam,20,Small
IND-CTR-2024-0350,Centum Electronics,20.73,27/6/2025,Indian Navy,Communications,Jharkhand,18,Small
IND-CTR-2024-0949,Mahindra Defence Systems,48.98,27/6/2025,Indian Army,Vehicles,Ladakh,20,Small
IND-CTR-2024-0620,Bharat Heavy Electricals Limited (BHEL),691.11,28/6/2025,Indian Coast Guard,Artillery,Uttar Pradesh,33,Major
IND-CTR-2023-1065,Hindustan Shipyard Limited,2084.98,29/6/2025,Indian Navy,Satellites,Odisha,42,Major
IND-CTR-2025-0558,Tata Power SED,1890.03,29/6/2025,Ministry of Home Affairs (CAPF),Missiles,Madhya Pradesh,52,Major
IND-CTR-2025-0968,Mazagon Dock Shipbuilders,159.96,29/6/2025,Indian Coast Guard,Radars,Bihar,26,Standard
IND-CTR-2023-1031,Adani Defence & Aerospace,87.75,30/6/2025,Indian Army,Vehicles,Haryana,15,Standard
IND-CTR-2025-1316,Alpha Design Technologies,77.2,30/6/2025,Indian Coast Guard,Vehicles,Gujarat,22,Standard
IND-CTR-2023-0603,Mazagon Dock Shipbuilders,581.25,1/7/2025,Indian Navy,Missiles,Haryana,28,Major
IND-CTR-2023-1137,Larsen & Toubro Defence,25.86,1/7/2025,Indian Navy,Electronics,Nagaland,20,Small
IND-CTR-2025-1852,Samtel Avionics,113.43,1/7/2025,Indian Navy,Maintenance & MRO,Himachal Pradesh,19,Standard
IND-CTR-2023-0633,Tonbo Imaging,84.84,2/7/2025,DRDO,Ammunition,Haryana,12,Standard
IND-CTR-2023-1384,Hindustan Shipyard Limited,17.49,2/7/2025,Indian Navy,Training & Simulation,Punjab,8,Small
IND-CTR-2023-1727,Godrej Aerospace,237.25,2/7/2025,Indian Navy,Radars,Arunachal Pradesh,31,Standard
IND-CTR-2024-1283,Ordnance Factory Board,31.88,2/7/2025,Indian Army,Electronics,Andhra Pradesh,15,Small
IND-CTR-2024-1628,Bharat Dynamics Limited (BDL),27.07,2/7/2025,ISRO,Maintenance & MRO,Sikkim,20,Small
IND-CTR-2024-0413,Alpha Design Technologies,72.02,3/7/2025,Indian Army,Cybersecurity,Kerala,15,Standard
IND-CTR-2024-0555,Saraswat Defence,449.67,3/7/2025,Ministry of Defence (MoD),Missiles,Ladakh,38,Standard
IND-CTR-2024-0936,Hindustan Shipyard Limited,25.98,3/7/2025,Indian Navy,Ammunition,Tamil Nadu,12,Small
IND-CTR-2024-1072,Ananth Technologies,20.41,3/7/2025,Ministry of Home Affairs (CAPF),Communications,Goa,20,Small
IND-CTR-2025-0393,BEML Limited,1614.65,3/7/2025,DRDO,Missiles,Tamil Nadu,37,Major
IND-CTR-2025-1203,IdeaForge,1003.91,3/7/2025,Indian Navy,Helicopters,Meghalaya,28,Major
IND-CTR-2025-1673,Ananth Technologies,46.76,3/7/2025,Ministry of Home Affairs (CAPF),Cybersecurity,Haryana,14,Small
IND-CTR-2023-0313,Tonbo Imaging,117.14,4/7/2025,Indian Navy,Electronics,Gujarat,21,Standard
IND-CTR-2023-0375,DRDO - ADE,112.29,4/7/2025,Indian Air Force,Cybersecurity,Bihar,12,Standard
IND-CTR-2024-1074,Paras Defence & Space Technologies,42.01,4/7/2025,Ministry of Defence (MoD),Drones/UAV,West Bengal,15,Small
IND-CTR-2023-0940,Astra Microwave,39.37,7/7/2025,Ministry of Home Affairs (CAPF),IT Services,Nagaland,25,Small
IND-CTR-2023-1466,Garden Reach Shipbuilders & Engineers,58.01,7/7/2025,Indian Air Force,Electronics,Gujarat,13,Standard
IND-CTR-2024-0380,IdeaForge,22.85,7/7/2025,Indian Navy,Maintenance & MRO,Mizoram,16,Small
IND-CTR-2024-1202,Adani Defence & Aerospace,1493.78,7/7/2025,Indian Air Force,Missiles,Chhattisgarh,38,Major
IND-CTR-2023-1900,IdeaForge,22.77,8/7/2025,Indian Coast Guard,Maintenance & MRO,Meghalaya,15,Small
IND-CTR-2024-0071,Hindustan Shipyard Limited,190.99,9/7/2025,Ministry of Defence (MoD),Vehicles,Odisha,24,Standard
IND-CTR-2024-0296,Hindustan Shipyard Limited,542.52,9/7/2025,Ministry of Defence (MoD),Satellites,Manipur,57,Major
IND-CTR-2025-0711,Alpha Design Technologies,32.26,9/7/2025,Ministry of Home Affairs (CAPF),IT Services,Maharashtra,24,Small
IND-CTR-2025-1598,Paras Defence & Space Technologies,788.14,9/7/2025,DRDO,Artillery,Himachal Pradesh,23,Major
IND-CTR-2023-0823,Cochin Shipyard Limited,209.59,10/7/2025,Ministry of Home Affairs (CAPF),Communications,Manipur,29,Standard
IND-CTR-2024-1092,Walchandnagar Industries,58.6,11/7/2025,Indian Air Force,Electronics,Ladakh,20,Standard
IND-CTR-2025-1568,Suryadipta Projects,1452.13,11/7/2025,Indian Coast Guard,Aircraft,Rajasthan,51,Major
IND-CTR-2024-1117,Paras Defence & Space Technologies,400,12/7/2025,Indian Coast Guard,Electronics,Uttar Pradesh,22,Standard
IND-CTR-2025-1872,Aequs Aerospace,103.06,12/7/2025,DRDO,Communications,Telangana,12,Standard
IND-CTR-2023-0886,Astra Microwave,3655.74,13/7/2025,Indian Navy,Satellites,Chhattisgarh,35,Major
IND-CTR-2023-1110,IdeaForge,23.06,13/7/2025,Indian Coast Guard,Drones/UAV,Maharashtra,19,Small
IND-CTR-2025-1288,Ananth Technologies,303.84,13/7/2025,Indian Navy,Radars,Nagaland,28,Standard
IND-CTR-2024-0907,Cochin Shipyard Limited,99.83,14/7/2025,ISRO,Vehicles,Arunachal Pradesh,20,Standard
IND-CTR-2025-0530,BEML Limited,123.12,14/7/2025,DRDO,Engines,Ladakh,23,Standard
IND-CTR-2025-0686,Mahindra Defence Systems,33.32,15/7/2025,Ministry of Defence (MoD),Drones/UAV,Arunachal Pradesh,12,Small
IND-CTR-2025-1591,Samtel Avionics,13.01,15/7/2025,Indian Coast Guard,Electronics,Punjab,19,Small
IND-CTR-2025-1708,Adani Defence & Aerospace,364.66,15/7/2025,Indian Coast Guard,Helicopters,Sikkim,33,Standard
IND-CTR-2025-1596,Astra Microwave,27.44,16/7/2025,DRDO,Maintenance & MRO,Jharkhand,11,Small
IND-CTR-2023-0923,Bharat Forge Defence,80.95,17/7/2025,Ministry of Home Affairs (CAPF),Ammunition,Tamil Nadu,12,Standard
IND-CTR-2023-0453,Alpha Design Technologies,315.88,18/7/2025,Ministry of Defence (MoD),Vehicles,Mizoram,22,Standard
IND-CTR-2024-0019,DRDO - LRDE,82.44,18/7/2025,Ministry of Home Affairs (CAPF),Electronics,Goa,13,Standard
IND-CTR-2023-0932,Adani Defence & Aerospace,7376.75,19/7/2025,Indian Navy,Naval Ships,Gujarat,52,Major
IND-CTR-2025-0574,Godrej Aerospace,41.3,19/7/2025,Ministry of Defence (MoD),Training & Simulation,Goa,7,Small
IND-CTR-2023-0043,Bharat Heavy Electricals Limited (BHEL),1433.3,20/7/2025,Indian Navy,Aircraft,Tamil Nadu,28,Major
IND-CTR-2025-1275,Garden Reach Shipbuilders & Engineers,44.77,21/7/2025,Ministry of Home Affairs (CAPF),IT Services,Telangana,13,Small
IND-CTR-2025-1267,Bharat Forge Defence,9967.46,22/7/2025,Indian Navy,Submarines,Karnataka,115,Major
IND-CTR-2025-1773,Ananth Technologies,16.14,22/7/2025,ISRO,Communications,Uttarakhand,12,Small
IND-CTR-2023-0970,Electronics Corporation of India Limited (ECIL),1119.84,23/7/2025,DRDO,Space Systems,Tripura,20,Major
IND-CTR-2024-1196,NewSpace Research & Technologies,168.74,25/7/2025,Ministry of Home Affairs (CAPF),Artillery,Assam,26,Standard
IND-CTR-2023-1709,Tonbo Imaging,11.45,26/7/2025,ISRO,Cybersecurity,Goa,19,Small
IND-CTR-2024-1121,Bharat Dynamics Limited (BDL),1023.25,26/7/2025,ISRO,Aircraft,Mizoram,35,Major
IND-CTR-2025-0360,Hindustan Shipyard Limited,9.2,26/7/2025,DRDO,Drones/UAV,Ladakh,23,Small
IND-CTR-2025-1148,Larsen & Toubro Defence,5.11,26/7/2025,DRDO,IT Services,Nagaland,19,Small
IND-CTR-2023-1678,VEM Technologies,462.14,30/7/2025,Indian Coast Guard,Missiles,Goa,45,Standard
IND-CTR-2024-0396,Bharat Heavy Electricals Limited (BHEL),227.4,30/7/2025,ISRO,Artillery,Goa,31,Standard
IND-CTR-2024-1859,Mazagon Dock Shipbuilders,70.59,30/7/2025,DRDO,Electronics,Tripura,17,Standard
IND-CTR-2025-0671,DRDO - ADE,268.11,30/7/2025,ISRO,Artillery,Madhya Pradesh,27,Standard
IND-CTR-2023-0068,Ordnance Factory Board,74.55,31/7/2025,ISRO,Communications,Jharkhand,28,Standard
IND-CTR-2025-0922,Cochin Shipyard Limited,681.1,31/7/2025,ISRO,Radars,Jharkhand,30,Major
IND-CTR-2025-1422,Ordnance Factory Board,104.83,31/7/2025,Indian Army,IT Services,Delhi,19,Standard
IND-CTR-2025-1835,Centum Electronics,97.86,31/7/2025,Indian Coast Guard,IT Services,Uttarakhand,30,Standard
IND-CTR-2024-0748,Hindustan Aeronautics Limited (HAL),28.09,1/8/2025,Ministry of Home Affairs (CAPF),Maintenance & MRO,Haryana,9,Small
IND-CTR-2025-0827,VEM Technologies,31.32,1/8/2025,ISRO,Communications,Uttar Pradesh,25,Small
IND-CTR-2023-0159,Alpha Design Technologies,32.48,2/8/2025,ISRO,Maintenance & MRO,Jharkhand,14,Small
IND-CTR-2023-0607,Data Patterns,92.22,2/8/2025,DRDO,IT Services,Odisha,14,Standard
IND-CTR-2023-0983,Ordnance Factory Board,458.98,2/8/2025,ISRO,Helicopters,Tripura,30,Standard
IND-CTR-2023-1581,NewSpace Research & Technologies,537.3,2/8/2025,Indian Coast Guard,Missiles,Sikkim,55,Major
IND-CTR-2024-1433,Taneja Aerospace,84.29,2/8/2025,ISRO,IT Services,Manipur,20,Standard
IND-CTR-2023-0982,NewSpace Research & Technologies,36.48,3/8/2025,Ministry of Home Affairs (CAPF),Drones/UAV,Andhra Pradesh,12,Small
IND-CTR-2025-0828,Adani Defence & Aerospace,63.04,3/8/2025,Indian Coast Guard,Vehicles,Nagaland,26,Standard
IND-CTR-2023-0644,Saraswat Defence,7.46,4/8/2025,ISRO,Cybersecurity,Assam,12,Small
IND-CTR-2024-0659,Bharat Forge Defence,1048.38,4/8/2025,Ministry of Home Affairs (CAPF),Satellites,Delhi,48,Major
IND-CTR-2024-0757,NewSpace Research & Technologies,319.49,4/8/2025,ISRO,Satellites,Tripura,43,Standard
IND-CTR-2025-0317,Hindustan Shipyard Limited,3184.12,5/8/2025,ISRO,Missiles,Nagaland,46,Major
IND-CTR-2023-1378,Saraswat Defence,8.44,7/8/2025,Ministry of Home Affairs (CAPF),Maintenance & MRO,Andhra Pradesh,15,Small
IND-CTR-2023-1956,Bharat Electronics Limited (BEL),6.25,7/8/2025,Indian Coast Guard,Maintenance & MRO,Nagaland,16,Small
IND-CTR-2024-1613,Taneja Aerospace,29.84,7/8/2025,ISRO,Maintenance & MRO,Odisha,15,Small
IND-CTR-2025-1269,Larsen & Toubro Defence,46.75,8/8/2025,Ministry of Home Affairs (CAPF),IT Services,Delhi,14,Small
IND-CTR-2023-0324,Cochin Shipyard Limited,38.42,10/8/2025,Indian Air Force,Drones/UAV,Punjab,13,Small
IND-CTR-2025-0765,DRDO - RCI,1043.91,10/8/2025,Indian Air Force,Naval Ships,Jammu & Kashmir,61,Major
IND-CTR-2023-0717,BEML Limited,138.62,11/8/2025,Ministry of Home Affairs (CAPF),Electronics,Jammu & Kashmir,15,Standard
IND-CTR-2023-1435,IdeaForge,289.03,12/8/2025,DRDO,Missiles,Himachal Pradesh,37,Standard
IND-CTR-2024-0474,Bharat Dynamics Limited (BDL),358.26,12/8/2025,ISRO,Missiles,Kerala,38,Standard
IND-CTR-2023-1221,Garden Reach Shipbuilders & Engineers,46.75,13/8/2025,Indian Air Force,Vehicles,Ladakh,19,Small
IND-CTR-2024-0010,Tata Advanced Systems,116.88,13/8/2025,Indian Navy,Communications,Punjab,13,Standard
IND-CTR-2024-0332,DRDO - RCI,182,13/8/2025,Indian Navy,Communications,Ladakh,12,Standard
IND-CTR-2024-0357,BEML Limited,1272.37,13/8/2025,ISRO,Missiles,Andhra Pradesh,28,Major
IND-CTR-2024-1207,Bharat Forge Defence,19.22,13/8/2025,Indian Army,Electronics,Jammu & Kashmir,11,Small
IND-CTR-2025-0834,Adani Defence & Aerospace,106.99,13/8/2025,Indian Air Force,Vehicles,Rajasthan,21,Standard
IND-CTR-2025-1778,Bharat Heavy Electricals Limited (BHEL),19.33,13/8/2025,DRDO,IT Services,Karnataka,12,Small
IND-CTR-2025-0356,Mahindra Defence Systems,1429.36,14/8/2025,Indian Coast Guard,Aircraft,Haryana,57,Major
IND-CTR-2023-1855,DRDO - RCI,168.67,15/8/2025,Indian Army,Missiles,Sikkim,54,Standard
IND-CTR-2024-0259,Larsen & Toubro Defence,34.56,15/8/2025,Indian Coast Guard,Communications,Nagaland,26,Small
IND-CTR-2023-1257,VEM Technologies,1008,18/8/2025,Indian Navy,Helicopters,Meghalaya,30,Major
IND-CTR-2025-0021,Cochin Shipyard Limited,3900.03,18/8/2025,Indian Air Force,Aircraft,Assam,42,Major
IND-CTR-2025-0143,Cochin Shipyard Limited,161.86,18/8/2025,Indian Navy,Radars,Assam,32,Standard
IND-CTR-2023-0482,Bharat Dynamics Limited (BDL),281.6,19/8/2025,Indian Coast Guard,Artillery,Mizoram,34,Standard
IND-CTR-2024-0246,NewSpace Research & Technologies,2625.48,19/8/2025,DRDO,Helicopters,Jammu & Kashmir,39,Major
IND-CTR-2025-1739,Garden Reach Shipbuilders & Engineers,62.62,19/8/2025,Ministry of Home Affairs (CAPF),Training & Simulation,Madhya Pradesh,9,Standard
IND-CTR-2023-1006,NewSpace Research & Technologies,735.38,20/8/2025,Ministry of Defence (MoD),Missiles,Goa,38,Major
IND-CTR-2023-1979,Tata Power SED,130.32,20/8/2025,Indian Army,Radars,Gujarat,22,Standard
IND-CTR-2024-0786,Paras Defence & Space Technologies,610.3,20/8/2025,Ministry of Defence (MoD),Radars,Telangana,31,Major
IND-CTR-2024-0300,Bharat Electronics Limited (BEL),1207.26,22/8/2025,ISRO,Aircraft,West Bengal,68,Major
IND-CTR-2024-1999,Alpha Design Technologies,19.87,22/8/2025,ISRO,Maintenance & MRO,Uttar Pradesh,10,Small
IND-CTR-2024-1740,Aequs Aerospace,45.65,23/8/2025,ISRO,Electronics,Rajasthan,10,Small
IND-CTR-2025-1029,Bharat Dynamics Limited (BDL),878.21,23/8/2025,Indian Air Force,Radars,Telangana,34,Major
IND-CTR-2023-0220,Walchandnagar Industries,67.57,24/8/2025,ISRO,Electronics,Uttarakhand,14,Standard
IND-CTR-2024-1786,Saraswat Defence,25.46,24/8/2025,Ministry of Defence (MoD),IT Services,Bihar,17,Small
IND-CTR-2023-0198,Tata Power SED,185.9,25/8/2025,Ministry of Defence (MoD),Missiles,Assam,44,Standard
IND-CTR-2024-0395,Garden Reach Shipbuilders & Engineers,253.26,25/8/2025,DRDO,Radars,Bihar,34,Standard
IND-CTR-2024-1011,Astra Microwave,69.24,25/8/2025,Indian Coast Guard,Communications,Telangana,16,Standard
IND-CTR-2025-0052,Walchandnagar Industries,90.82,25/8/2025,Indian Coast Guard,IT Services,Bihar,25,Standard
IND-CTR-2024-0487,Centum Electronics,329.17,26/8/2025,ISRO,Artillery,Sikkim,29,Standard
IND-CTR-2025-1686,IdeaForge,404.37,26/8/2025,Indian Army,Radars,Telangana,43,Standard
IND-CTR-2023-0370,Paras Defence & Space Technologies,34.43,27/8/2025,DRDO,Electronics,Telangana,17,Small
IND-CTR-2023-1488,Alpha Design Technologies,111.33,27/8/2025,Indian Navy,Vehicles,Punjab,25,Standard
IND-CTR-2024-1064,Electronics Corporation of India Limited (ECIL),36.6,27/8/2025,DRDO,Communications,Kerala,20,Small
IND-CTR-2024-1459,Data Patterns,68.19,27/8/2025,Indian Coast Guard,Training & Simulation,Tripura,9,Standard
IND-CTR-2025-0831,Data Patterns,23.06,27/8/2025,Ministry of Home Affairs (CAPF),Ammunition,Bihar,11,Small
IND-CTR-2024-1081,Hindustan Shipyard Limited,14.81,28/8/2025,Ministry of Home Affairs (CAPF),Maintenance & MRO,Delhi,23,Small
IND-CTR-2024-1482,Tata Advanced Systems,12.72,28/8/2025,Indian Coast Guard,IT Services,Jharkhand,22,Small
IND-CTR-2024-0950,Mazagon Dock Shipbuilders,2.7,29/8/2025,Indian Air Force,Maintenance & MRO,Arunachal Pradesh,17,Small
IND-CTR-2025-1760,Mazagon Dock Shipbuilders,743.26,29/8/2025,Indian Army,Space Systems,Goa,32,Major
IND-CTR-2023-1244,Data Patterns,2021.72,30/8/2025,Indian Coast Guard,Missiles,Andhra Pradesh,36,Major
IND-CTR-2024-1404,Aequs Aerospace,171.97,30/8/2025,Indian Air Force,Radars,Assam,22,Standard
IND-CTR-2024-1832,Garden Reach Shipbuilders & Engineers,7.23,30/8/2025,Ministry of Defence (MoD),Maintenance & MRO,Arunachal Pradesh,16,Small
IND-CTR-2025-1795,Alpha Design Technologies,171.78,30/8/2025,Ministry of Home Affairs (CAPF),Electronics,Manipur,10,Standard
IND-CTR-2023-0856,Tata Power SED,1702.25,31/8/2025,Indian Navy,Satellites,Gujarat,34,Major
IND-CTR-2023-1528,Bharat Heavy Electricals Limited (BHEL),11.74,31/8/2025,DRDO,Cybersecurity,Jammu & Kashmir,12,Small
IND-CTR-2024-0505,Garden Reach Shipbuilders & Engineers,40.6,31/8/2025,Indian Air Force,Cybersecurity,Chhattisgarh,11,Small
IND-CTR-2024-1937,VEM Technologies,27.06,31/8/2025,Indian Army,IT Services,Kerala,18,Small
IND-CTR-2025-0701,Paras Defence & Space Technologies,77.31,31/8/2025,Indian Air Force,Radars,Gujarat,36,Standard
IND-CTR-2025-1387,Hindustan Aeronautics Limited (HAL),6.19,31/8/2025,Ministry of Home Affairs (CAPF),Maintenance & MRO,Rajasthan,13,Small
IND-CTR-2024-0298,Tata Advanced Systems,26.93,1/9/2025,Indian Coast Guard,Drones/UAV,Punjab,7,Small
IND-CTR-2024-1285,Adani Defence & Aerospace,245.99,1/9/2025,DRDO,Engines,Mizoram,32,Standard
IND-CTR-2025-0284,Tata Advanced Systems,382.58,1/9/2025,Ministry of Defence (MoD),Space Systems,Uttar Pradesh,34,Standard
IND-CTR-2023-0665,Godrej Aerospace,1440.77,2/9/2025,Indian Coast Guard,Aircraft,Meghalaya,56,Major
IND-CTR-2023-0595,Bharat Heavy Electricals Limited (BHEL),47.88,3/9/2025,ISRO,IT Services,Mizoram,11,Small
IND-CTR-2023-1610,Bharat Heavy Electricals Limited (BHEL),112.3,3/9/2025,Indian Air Force,Radars,Andhra Pradesh,29,Standard
IND-CTR-2024-0654,Mahindra Defence Systems,60.81,3/9/2025,Indian Air Force,Electronics,Madhya Pradesh,20,Standard
IND-CTR-2024-0777,Centum Electronics,43.09,3/9/2025,Indian Navy,IT Services,Maharashtra,31,Small
IND-CTR-2023-1516,Bharat Heavy Electricals Limited (BHEL),27.08,4/9/2025,ISRO,Training & Simulation,Jammu & Kashmir,17,Small
IND-CTR-2024-0238,Alpha Design Technologies,56.51,4/9/2025,Ministry of Defence (MoD),Vehicles,Assam,14,Standard
IND-CTR-2024-0383,Centum Electronics,50.45,4/9/2025,Ministry of Defence (MoD),Communications,Uttarakhand,20,Standard
IND-CTR-2024-1548,DRDO - ADE,34.08,4/9/2025,Ministry of Defence (MoD),Ammunition,Nagaland,10,Small
IND-CTR-2025-0349,Bharat Electronics Limited (BEL),32.43,4/9/2025,Indian Army,IT Services,Jharkhand,10,Small
